AIS,MUNICIPIO,NATUREZA DO FATO,ARMA-UTILZADA,DATA,SEXO,IDADE,State,Country,LATITUTDE,LONGITUDE,DiaDaSemana,Mes
AIS 15,Guaramiranga,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Feminino,29,Ceará,Brazil,-4.2615431,-38.9339337,Domingo,Março
AIS 19,Antonina do Norte,HOMICIDIO DOLOSO,Arma branca,01/03/2020,Masculino,15,Ceará,Brazil,-6.7754187,-39.9879345,Domingo,Março
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 11,Caucaia,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,01/03/2020,Masculino,48,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Domingo,Março
AIS 12,Pacatuba,HOMICIDIO DOLOSO,Arma branca,01/03/2020,Masculino,27,Ceará,Brazil,-3.9841,-38.6180383,Domingo,Março
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,31,Ceará,Brazil,-7.215345299999999,-39.3153336,Domingo,Março
AIS 18,Limoeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,20,Ceará,Brazil,-5.145560700000001,-38.0984936,Domingo,Março
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,25,Ceará,Brazil,-3.9063117,-38.387504,Domingo,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,31,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,23,Ceará,Brazil,-3.4596492,-40.20909870000001,Domingo,Março
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,23,Ceará,Brazil,-7.215345299999999,-39.3153336,Domingo,Março
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,37,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,31,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 11,São Luís do Curu,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,43,Ceará,Brazil,-3.672399,-39.2364881,Domingo,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,28,Ceará,Brazil,-5.2440865,-38.1284605,Domingo,Março
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,19,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,25,Ceará,Brazil,-5.2440865,-38.1284605,Domingo,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,24,Ceará,Brazil,-4.171073000000002,-38.464988,Domingo,Março
AIS 17,Uruburetama,HOMICIDIO DOLOSO,Arma de fogo,01/03/2020,Masculino,23,Ceará,Brazil,-3.6235302,-39.50506970000001,Domingo,Março
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,48,Ceará,Brazil,-5.2440865,-38.1284605,Segunda,Março
AIS 14,Sobral,HOMICIDIO DOLOSO,Outros meios,02/03/2020,Masculino,33,Ceará,Brazil,-3.6879135,-40.34563720000001,Segunda,Março
AIS 13,Cascavel,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,02/03/2020,Masculino,25,Ceará,Brazil,-4.129666,-38.24117800000001,Segunda,Março
AIS 14,Sobral,FEMINICÍDIO,Arma branca,02/03/2020,Feminino,47,Ceará,Brazil,-3.6879135,-40.34563720000001,Segunda,Março
AIS 15,Capistrano,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,35,Ceará,Brazil,-4.4644692,-38.8956734,Segunda,Março
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,14,Ceará,Brazil,-3.8922967000000006,-38.6835427,Segunda,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 21,Saboeiro,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,58,Ceará,Brazil,-6.539564,-39.90478020000001,Segunda,Março
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma branca,02/03/2020,Masculino,37,Ceará,Brazil,-3.799447,-40.263405,Segunda,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,13,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,15,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Feminino,15,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Feminino,32,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 11,Paracuru,HOMICIDIO DOLOSO,Arma de fogo,02/03/2020,Masculino,31,Ceará,Brazil,-3.41436,-39.030028,Segunda,Março
AIS 20,Quixeramobim,HOMICIDIO DOLOSO,Outros meios,03/03/2020,Masculino,23,Ceará,Brazil,-5.1983553,-39.2955573,Terça,Março
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,03/03/2020,Masculino,19,Ceará,Brazil,-4.129666,-38.24117800000001,Terça,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,03/03/2020,Masculino,36,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Março
AIS 19,Mauriti,HOMICIDIO DOLOSO,Arma de fogo,03/03/2020,Masculino,31,Ceará,Brazil,-7.3870095,-38.7737751,Terça,Março
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,03/03/2020,Masculino,27,Ceará,Brazil,-4.129666,-38.24117800000001,Terça,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,03/03/2020,Masculino,43,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Março
AIS 17,Acaraú,HOMICIDIO DOLOSO,Arma branca,03/03/2020,Masculino,65,Ceará,Brazil,-2.8869514,-40.1194713,Terça,Março
AIS 15,Aratuba,HOMICIDIO DOLOSO,Arma branca,03/03/2020,Masculino,27,Ceará,Brazil,-4.4195958,-39.0463737,Terça,Março
AIS 17,Amontada,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,24,Ceará,Brazil,-3.3634586000000004,-39.8284791,Quarta,Março
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,22,Ceará,Brazil,-3.6879135,-40.34563720000001,Quarta,Março
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,20,Ceará,Brazil,-5.2440865,-38.1284605,Quarta,Março
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,49,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Março
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,28,Ceará,Brazil,-3.8922967000000006,-38.6835427,Quarta,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,34,Ceará,Brazil,-3.8779437999999993,-38.6247697,Quarta,Março
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,28,Ceará,Brazil,-3.499329,-39.583571,Quarta,Março
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,04/03/2020,Masculino,30,Ceará,Brazil,-4.970602099999999,-39.0158403,Quarta,Março
AIS 8,Fortaleza,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,05/03/2020,Masculino,47,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 17,Uruburetama,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,37,Ceará,Brazil,-3.6235302,-39.50506970000001,Quinta,Março
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,23,Ceará,Brazil,-4.171073000000002,-38.464988,Quinta,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,21,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Março
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,33,Ceará,Brazil,-3.9063117,-38.387504,Quinta,Março
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,36,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 11,Trairi,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,40,Ceará,Brazil,-3.2741504,-39.2649188,Quinta,Março
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,21,Ceará,Brazil,-3.9063117,-38.387504,Quinta,Março
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,45,Ceará,Brazil,-3.965768,-38.529763,Quinta,Março
AIS 11,Paraipaba,HOMICIDIO DOLOSO,Arma de fogo,05/03/2020,Masculino,17,Ceará,Brazil,-3.437987,-39.147868,Quinta,Março
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,06/03/2020,Masculino,30,Ceará,Brazil,-2.9224684,-39.9152184,Sexta,Março
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,06/03/2020,Masculino,38,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,06/03/2020,Masculino,46,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sexta,Março
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,06/03/2020,Masculino,30,Ceará,Brazil,-2.9224684,-39.9152184,Sexta,Março
AIS 5,Fortaleza,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,06/03/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,06/03/2020,Masculino,32,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Março
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,06/03/2020,Masculino,26,Ceará,Brazil,-4.171073000000002,-38.464988,Sexta,Março
AIS 22,Aiuaba,HOMICIDIO DOLOSO,Arma de fogo,07/03/2020,Masculino,51,Ceará,Brazil,-6.5710836,-40.1212278,Sábado,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,07/03/2020,Masculino,62,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,07/03/2020,Masculino,23,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sábado,Março
AIS 13,Eusébio,HOMICIDIO DOLOSO,Arma branca,07/03/2020,Masculino,-,Ceará,Brazil,-3.8889838,-38.4546585,Sábado,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,07/03/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 14,Massapê,HOMICIDIO DOLOSO,Outros meios,07/03/2020,Masculino,27,Ceará,Brazil,-3.5239058,-40.3423107,Sábado,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Outros meios,07/03/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,07/03/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 15,Canindé,HOMICIDIO DOLOSO,Arma de fogo,07/03/2020,Masculino,25,Ceará,Brazil,-4.3547946,-39.3108516,Sábado,Março
AIS 9,Fortaleza,FEMINICÍDIO,Arma branca,08/03/2020,Feminino,47,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/03/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Março
AIS 21,Jucás,HOMICIDIO DOLOSO,Arma branca,08/03/2020,Masculino,25,Ceará,Brazil,-6.5224934,-39.5247183,Domingo,Março
AIS 19,Campos Sales,HOMICIDIO DOLOSO,Outros meios,08/03/2020,Masculino,-,Ceará,Brazil,-7.0750814,-40.3830178,Domingo,Março
AIS 17,Marco,HOMICIDIO DOLOSO,Arma de fogo,08/03/2020,Masculino,19,Ceará,Brazil,-3.1221945,-40.1514585,Domingo,Março
AIS 22,Tauá,HOMICIDIO DOLOSO,Arma de fogo,08/03/2020,Masculino,30,Ceará,Brazil,-6.0031372,-40.2947268,Domingo,Março
AIS 15,Pacoti,HOMICIDIO DOLOSO,Arma de fogo,08/03/2020,Masculino,22,Ceará,Brazil,-4.225356099999999,-38.9208352,Domingo,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Feminino,30,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,28,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Março
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,31,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Março
AIS 11,Trairi,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,45,Ceará,Brazil,-3.2741504,-39.2649188,Segunda,Março
AIS 9,Fortaleza,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,09/03/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 19,Campos Sales,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,38,Ceará,Brazil,-7.0750814,-40.3830178,Segunda,Março
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,35,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/03/2020,Masculino,45,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Março
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,19,Ceará,Brazil,-3.6879135,-40.34563720000001,Terça,Março
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,33,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 13,Eusébio,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,28,Ceará,Brazil,-3.8889838,-38.4546585,Terça,Março
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,25,Ceará,Brazil,-3.8922967000000006,-38.6835427,Terça,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Outros meios,10/03/2020,Masculino,23,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Março
AIS 4,Fortaleza,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,10/03/2020,Masculino,40,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 17,Uruburetama,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,-,Ceará,Brazil,-3.6235302,-39.50506970000001,Terça,Março
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,18,Ceará,Brazil,-3.6879135,-40.34563720000001,Terça,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Feminino,17,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,0,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,21,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Março
AIS 19,Crato,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,21,Ceará,Brazil,-7.2369112000000015,-39.4149236,Terça,Março
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,32,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Feminino,17,Ceará,Brazil,-4.0412656,-38.6369079,Terça,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Feminino,17,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,52,Ceará,Brazil,-3.8779437999999993,-38.6247697,Terça,Março
AIS 20,Ibicuitinga,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,34,Ceará,Brazil,-4.975175900000001,-38.6368754,Terça,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,10/03/2020,Masculino,17,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Março
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Março
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,19,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Março
AIS 17,Acaraú,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,18,Ceará,Brazil,-2.8869514,-40.1194713,Quarta,Março
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Feminino,18,Ceará,Brazil,-4.0412656,-38.6369079,Quarta,Março
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,18,Ceará,Brazil,-4.0412656,-38.6369079,Quarta,Março
AIS 19,Barbalha,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,38,Ceará,Brazil,-7.312106699999998,-39.30364270000001,Quarta,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Outros meios,11/03/2020,Masculino,56,Ceará,Brazil,-3.8779437999999993,-38.6247697,Quarta,Março
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,24,Ceará,Brazil,-7.215345299999999,-39.3153336,Quarta,Março
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,16,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,11/03/2020,Masculino,18,Ceará,Brazil,-3.8779437999999993,-38.6247697,Quarta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,20,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Março
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Outros meios,12/03/2020,Feminino,0,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,20,Ceará,Brazil,-3.6879135,-40.34563720000001,Quinta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,28,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Outros meios,12/03/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 18,Potiretama,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,69,Ceará,Brazil,-5.7226924000000015,-38.154107,Quinta,Março
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Outros meios,12/03/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,34,Ceará,Brazil,-3.6879135,-40.34563720000001,Quinta,Março
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,22,Ceará,Brazil,-4.970602099999999,-39.0158403,Quinta,Março
AIS 16,Tamboril,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Feminino,30,Ceará,Brazil,-4.8330075,-40.3210323,Quinta,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/03/2020,Masculino,23,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Março
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Outros meios,13/03/2020,Feminino,19,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Março
AIS 15,Aracoiaba,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,20,Ceará,Brazil,-4.370257700000002,-38.8084313,Sexta,Março
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,16,Ceará,Brazil,-3.799447,-40.263405,Sexta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,18,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,26,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Março
AIS 15,Canindé,HOMICIDIO DOLOSO,Arma branca,13/03/2020,Masculino,19,Ceará,Brazil,-4.3547946,-39.3108516,Sexta,Março
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,18,Ceará,Brazil,-2.9224684,-39.9152184,Sexta,Março
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,73,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Março
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,17,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Março
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,18,Ceará,Brazil,-2.9224684,-39.9152184,Sexta,Março
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,18,Ceará,Brazil,-2.9224684,-39.9152184,Sexta,Março
AIS 11,Caucaia,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,13/03/2020,Masculino,27,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Feminino,24,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sexta,Março
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,16,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Março
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/03/2020,Masculino,40,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Março
AIS 18,Limoeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,18,Ceará,Brazil,-5.145560700000001,-38.0984936,Sábado,Março
AIS 12,Maranguape,HOMICIDIO DOLOSO,Outros meios,14/03/2020,Feminino,18,Ceará,Brazil,-3.8922967000000006,-38.6835427,Sábado,Março
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,21,Ceará,Brazil,-7.215345299999999,-39.3153336,Sábado,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,32,Ceará,Brazil,-2.9224684,-39.9152184,Sábado,Março
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,21,Ceará,Brazil,-4.129666,-38.24117800000001,Sábado,Março
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,24,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sábado,Março
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,31,Ceará,Brazil,-3.965768,-38.529763,Sábado,Março
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,16,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 13,Pindoretama,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,16,Ceará,Brazil,-4.026518299999998,-38.3066829,Sábado,Março
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/03/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Março
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,15/03/2020,Masculino,26,Ceará,Brazil,-3.9063117,-38.387504,Domingo,Março
